"";"date";"total_cases";"total_deceased";"total_recovered";"uci_cases";"new_cases";"new_deceased";"new_recovered";"incidence_14d";"daily_antic";"daily_antig";"daily_pcr";"daily_hosp_lar";"daily_hosp_lie";"daily_hosp_sie";"daily_hosp_3ma";"daily_hosp_val";"daily_hosp_total";"daily_uci_sie";"daily_uci_val";"daily_uci_total";"active";"daily_test";"daily_positiv";"rate_pcr_7d";"rate_hosp_ocup";"rate_ucis_ocup"
"1";2020-02-29;1;0;0;0;NA;NA;NA;0;NA;NA;NA;0;0;1;0;0;1;0;0;0;1;NA;NA;0;0,0644745325596389;0
"2";2020-03-01;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;NA;0;0,0644745325596389;0
"3";2020-03-02;10;0;0;0;9;0;0;0;0;0;10;0;0;1;0;0;1;0;0;0;10;10;0,9;0;0,0644745325596389;0
"4";2020-03-03;10;0;0;0;0;0;0;0;0;0;24;0;0;1;0;0;1;0;0;0;10;24;0;0;0,0644745325596389;0
"5";2020-03-04;10;0;0;0;0;0;0;0;0;0;24;0;0;1;0;0;1;0;0;0;10;24;0;0;0,0644745325596389;0
"6";2020-03-05;10;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;1;0;0;0;10;4;0;0;0,0644745325596389;0
"7";2020-03-06;11;0;0;0;1;0;0;0;0;0;4;0;0;1;0;0;1;0;0;0;11;4;0,25;0;0,0644745325596389;0
"8";2020-03-07;12;0;0;0;1;0;0;0;0;0;5;0;0;1;0;0;1;0;0;0;12;5;0,2;22,5;0,0644745325596389;0
"9";2020-03-08;12;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;1;0;0;0;12;5;0;19,2857142857143;0,0644745325596389;0
"10";2020-03-09;12;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;1;0;0;0;12;7;0;6,42857142857143;0,0644745325596389;0
"11";2020-03-10;12;0;3;0;0;0;3;0;0;0;15;0;0;1;0;0;1;0;0;0;9;15;0;6,42857142857143;0,0644745325596389;0
"12";2020-03-11;12;0;4;1;0;0;1;0;0;0;34;0;0;2;0;2;4;0;1;1;8;34;0;6,42857142857143;0,257898130238556;0,869565217391304
"13";2020-03-12;20;0;4;1;8;0;0;0;0;0;45;0;0;2;0;3;5;0;1;1;16;45;0,177777777777778;8,96825396825397;0,322372662798195;0,869565217391304
"14";2020-03-13;32;0;5;1;12;0;1;6;0;0;50;0;0;2;0;4;6;0;1;1;27;50;0,24;8,82539682539683;0,386847195357834;0,869565217391304
"15";2020-03-14;49;0;5;3;17;0;0;8;0;0;104;0;0;2;0;7;9;0;3;3;44;104;0,163461538461538;8,3034188034188;0,58027079303675;2,60869565217391
"16";2020-03-15;58;0;6;3;9;0;1;10;0;0;78;0;0;2;0;8;10;0;3;3;52;78;0,115384615384615;9,95177045177045;0,644745325596389;2,60869565217391
"17";2020-03-16;61;0;6;3;3;0;0;9;0;0;60;0;0;4;1;9;14;0;3;3;55;60;0,05;10,6660561660562;0,902643455834945;2,60869565217391
"18";2020-03-17;78;1;6;4;17;1;0;12;0;0;135;1;0;7;1;18;27;0;4;4;71;135;0,125925925925926;12,464997964998;1,74081237911025;3,47826086956522
"19";2020-03-18;114;1;6;5;36;0;0;18;0;0;167;1;0;11;2;32;46;1;4;5;107;167;0,215568862275449;15,5445531403615;2,96582849774339;4,34782608695652
"20";2020-03-19;169;1;6;7;55;0;0;27;0;0;233;4;0;14;3;53;74;1;6;7;162;233;0,236051502145923;16,3770349170493;4,77111540941328;6,08695652173913
"21";2020-03-20;228;3;6;7;59;2;0;37;0;0;336;6;0;18;3;67;94;1;6;7;219;336;0,175595238095238;15,4569668898384;6,06060606060606;6,08695652173913
"22";2020-03-21;296;6;6;11;68;3;0;49;0;0;288;11;0;25;3;82;121;2;9;11;284;288;0,236111111111111;16,4948179276895;7,80141843971631;9,56521739130435
"23";2020-03-22;368;8;6;15;72;2;0;61;0;0;284;15;0;31;6;95;147;1;14;15;354;284;0,253521126760563;18,4681966616316;9,47775628626692;13,0434782608696
"24";2020-03-23;444;12;6;20;76;4;0;74;0;0;294;18;0;43;8;118;187;4;16;20;426;294;0,258503401360544;21,4468166810679;12,0567375886525;17,3913043478261
"25";2020-03-24;532;17;8;22;88;5;2;89;0;0;709;33;0;53;9;142;237;5;17;22;507;709;0,124118476727786;21,4209959782373;15,2804642166344;19,1304347826087
"26";2020-03-25;712;19;11;24;180;2;3;120;0;0;648;50;0;72;13;163;298;5;19;24;682;648;0,277777777777778;22,3096947711278;19,2134107027724;20,8695652173913
"27";2020-03-26;855;25;12;29;143;6;1;144;0;0;721;61;0;85;12;187;345;6;23;29;818;721;0,198335644937587;21,7708968110087;22,2437137330754;25,2173913043478
"28";2020-03-27;953;28;14;36;98;3;2;158;0;0;634;61;0;98;14;194;367;8;28;36;911;634;0,154574132492114;21,4705953023926;23,6621534493875;31,304347826087
"29";2020-03-28;1038;31;18;38;85;3;4;170;0;0;486;65;0;100;14;212;391;8;30;38;989;486;0,174897119341564;20,5961097056848;25,2095422308188;33,0434782608696
"30";2020-03-29;1125;34;18;41;87;3;0;184;0;0;313;60;0;103;14;209;386;9;32;41;1073;313;0,277955271565495;20,9451689171838;24,8871695680206;35,6521739130435
"31";2020-03-30;1183;49;20;45;58;15;2;193;0;0;495;52;0;111;14;226;403;11;34;45;1114;495;0,117171717171717;18,9261448573434;25,9832366215345;39,1304347826087
"32";2020-03-31;1240;60;30;47;57;11;10;200;0;0;592;51;0;105;15;215;386;12;35;47;1150;592;0,0962837837837838;18,5285063867148;24,8871695680206;40,8695652173913
"33";2020-04-01;1278;64;44;47;38;4;14;200;0;0;632;45;5;96;11;203;360;12;35;47;1170;632;0,060126582278481;15,4192035938677;23,21083172147;40,8695652173913
"34";2020-04-02;1351;72;52;47;73;8;8;203;0;0;627;33;14;91;12;205;355;12;35;47;1227;627;0,116427432216906;14,2490862692866;22,8884590586718;40,8695652173913
"35";2020-04-03;1420;74;79;47;69;2;27;205;0;0;584;33;18;89;13;205;358;12;35;47;1267;584;0,118150684931507;13,7287513041351;23,0818826563507;40,8695652173913
"36";2020-04-04;1460;79;87;43;40;5;8;200;0;0;507;34;16;84;13;202;349;12;31;43;1294;507;0,0788954635108481;12,357299077982;22,501611863314;37,3913043478261
"37";2020-04-05;1488;87;88;43;28;8;1;193;0;0;207;34;14;89;14;210;361;11;32;43;1313;207;0,135265700483092;10,3188766339476;23,2753062540297;37,3913043478261
"38";2020-04-06;1520;95;109;40;32;8;21;185;20;0;451;30;19;75;15;190;329;9;31;40;1316;471;0,0679405520169851;9,61557427459432;21,2121212121212;34,7826086956522
"39";2020-04-07;1593;99;140;41;73;4;31;182;46;0;680;33;19;80;16;172;320;9;32;41;1354;726;0,100550964187328;9,67653399464495;20,6318504190845;35,6521739130435
"40";2020-04-08;1653;104;169;38;60;5;29;160;51;0;642;36;18;75;17;166;312;10;28;38;1380;693;0,0865800865800866;10,0544411989536;20,1160541586074;33,0434782608696
"41";2020-04-09;1690;108;190;39;37;4;21;141;58;0;396;35;21;77;16;167;316;11;28;39;1392;454;0,0814977973568282;9,55544641523821;20,3739522888459;33,9130434782609
"42";2020-04-10;1758;117;207;36;68;9;17;135;86;0;418;35;20;73;16;167;311;10;26;36;1434;504;0,134920634920635;9,79501712936861;20,0515796260477;31,304347826087
"43";2020-04-11;1784;121;216;35;26;4;9;125;72;0;272;32;21;80;16;162;311;10;25;35;1447;344;0,0755813953488372;9,74767329848274;20,0515796260477;30,4347826086957
"44";2020-04-12;1831;129;230;33;47;8;14;114;29;0;333;33;20;79;19;163;314;9;24;33;1472;362;0,129834254143646;9,67008120791923;20,2450032237266;28,695652173913
"45";2020-04-13;1844;135;243;30;13;6;13;107;0;0;256;30;14;72;18;157;291;8;22;30;1466;256;0,05078125;9,4249483219623;18,7620889748549;26,0869565217391
"46";2020-04-14;1877;141;280;29;33;6;37;101;190;0;631;27;9;65;19;137;257;7;22;29;1456;821;0,0401948842874543;8,56271860910697;16,5699548678272;25,2173913043478
"47";2020-04-15;1902;147;339;26;25;6;59;99;50;0;722;25;14;63;18;131;251;7;19;26;1416;772;0,0323834196891192;7,78848051066458;16,1831076724694;22,6086956521739
