"";"municip";"fecha";"tasa_incid";"cod_ine";"nombre_mun";"semaforo"
"3258";"39014 - CABUERNIGA";2020-04-15;1500;39014;"Cabuerniga";"Extremo"
"3259";"39014 - CABUERNIGA";2020-04-16;1800;39014;"Cabuerniga";"Extremo"
"3260";"39014 - CABUERNIGA";2020-04-17;1800;39014;"Cabuerniga";"Extremo"
"3261";"39014 - CABUERNIGA";2020-04-18;2100;39014;"Cabuerniga";"Extremo"
"3262";"39014 - CABUERNIGA";2020-04-19;2400;39014;"Cabuerniga";"Extremo"
"3263";"39014 - CABUERNIGA";2020-04-20;2500;39014;"Cabuerniga";"Extremo"
"3264";"39014 - CABUERNIGA";2020-04-21;2500;39014;"Cabuerniga";"Extremo"
"3265";"39014 - CABUERNIGA";2020-04-22;2600;39014;"Cabuerniga";"Extremo"
"3266";"39014 - CABUERNIGA";2020-04-23;2600;39014;"Cabuerniga";"Extremo"
"3267";"39014 - CABUERNIGA";2020-04-24;2700;39014;"Cabuerniga";"Extremo"
"3268";"39014 - CABUERNIGA";2020-04-25;2800;39014;"Cabuerniga";"Extremo"
"3269";"39014 - CABUERNIGA";2020-04-26;2800;39014;"Cabuerniga";"Extremo"
"3270";"39014 - CABUERNIGA";2020-04-27;2800;39014;"Cabuerniga";"Extremo"
"3271";"39014 - CABUERNIGA";2020-04-28;2700;39014;"Cabuerniga";"Extremo"
"3272";"39014 - CABUERNIGA";2020-04-29;2700;39014;"Cabuerniga";"Extremo"
"3273";"39014 - CABUERNIGA";2020-04-30;2700;39014;"Cabuerniga";"Extremo"
"3274";"39014 - CABUERNIGA";2020-05-01;2800;39014;"Cabuerniga";"Extremo"
"3275";"39014 - CABUERNIGA";2020-05-02;2800;39014;"Cabuerniga";"Extremo"
"3276";"39014 - CABUERNIGA";2020-05-03;2800;39014;"Cabuerniga";"Extremo"
"3277";"39014 - CABUERNIGA";2020-05-04;2800;39014;"Cabuerniga";"Extremo"
"3278";"39014 - CABUERNIGA";2020-05-05;2800;39014;"Cabuerniga";"Extremo"
"3279";"39014 - CABUERNIGA";2020-05-06;2800;39014;"Cabuerniga";"Extremo"
"3280";"39014 - CABUERNIGA";2020-05-07;2300;39014;"Cabuerniga";"Extremo"
"3281";"39014 - CABUERNIGA";2020-05-08;2100;39014;"Cabuerniga";"Extremo"
"3282";"39014 - CABUERNIGA";2020-05-09;2100;39014;"Cabuerniga";"Extremo"
"3283";"39014 - CABUERNIGA";2020-05-10;2100;39014;"Cabuerniga";"Extremo"
"3284";"39014 - CABUERNIGA";2020-05-11;2100;39014;"Cabuerniga";"Extremo"
"3285";"39014 - CABUERNIGA";2020-05-12;1800;39014;"Cabuerniga";"Extremo"
"3286";"39014 - CABUERNIGA";2020-05-13;1700;39014;"Cabuerniga";"Extremo"
"3287";"39014 - CABUERNIGA";2020-05-14;1700;39014;"Cabuerniga";"Extremo"
"3288";"39014 - CABUERNIGA";2020-05-15;1700;39014;"Cabuerniga";"Extremo"
"3289";"39014 - CABUERNIGA";2020-05-16;1700;39014;"Cabuerniga";"Extremo"
"3290";"39014 - CABUERNIGA";2020-05-17;1400;39014;"Cabuerniga";"Extremo"
"3291";"39014 - CABUERNIGA";2020-05-18;1400;39014;"Cabuerniga";"Extremo"
"3292";"39014 - CABUERNIGA";2020-05-19;1300;39014;"Cabuerniga";"Extremo"
"3293";"39014 - CABUERNIGA";2020-05-20;1300;39014;"Cabuerniga";"Extremo"
"3294";"39014 - CABUERNIGA";2020-05-21;1300;39014;"Cabuerniga";"Extremo"
"3295";"39014 - CABUERNIGA";2020-05-22;1300;39014;"Cabuerniga";"Extremo"
"3296";"39014 - CABUERNIGA";2020-05-23;1200;39014;"Cabuerniga";"Extremo"
"3297";"39014 - CABUERNIGA";2020-05-24;1200;39014;"Cabuerniga";"Extremo"
"3298";"39014 - CABUERNIGA";2020-05-25;1200;39014;"Cabuerniga";"Extremo"
"3299";"39014 - CABUERNIGA";2020-05-26;1200;39014;"Cabuerniga";"Extremo"
"3300";"39014 - CABUERNIGA";2020-05-27;1200;39014;"Cabuerniga";"Extremo"
"3301";"39014 - CABUERNIGA";2020-05-28;1200;39014;"Cabuerniga";"Extremo"
"3302";"39014 - CABUERNIGA";2020-05-29;1000;39014;"Cabuerniga";"Extremo"
"3303";"39014 - CABUERNIGA";2020-05-30;1000;39014;"Cabuerniga";"Extremo"
"3304";"39014 - CABUERNIGA";2020-05-31;1000;39014;"Cabuerniga";"Extremo"
"3305";"39014 - CABUERNIGA";2020-06-01;1000;39014;"Cabuerniga";"Extremo"
"3306";"39014 - CABUERNIGA";2020-06-02;1000;39014;"Cabuerniga";"Extremo"
"3307";"39014 - CABUERNIGA";2020-06-03;1000;39014;"Cabuerniga";"Extremo"
"3308";"39014 - CABUERNIGA";2020-06-04;1000;39014;"Cabuerniga";"Extremo"
"3309";"39014 - CABUERNIGA";2020-06-05;900;39014;"Cabuerniga";"Extremo"
"3310";"39014 - CABUERNIGA";2020-06-06;900;39014;"Cabuerniga";"Extremo"
"3311";"39014 - CABUERNIGA";2020-06-07;900;39014;"Cabuerniga";"Extremo"
"3312";"39014 - CABUERNIGA";2020-06-08;900;39014;"Cabuerniga";"Extremo"
"3313";"39014 - CABUERNIGA";2020-06-09;900;39014;"Cabuerniga";"Extremo"
"3314";"39014 - CABUERNIGA";2020-06-10;800;39014;"Cabuerniga";"Extremo"
"3315";"39014 - CABUERNIGA";2020-06-11;700;39014;"Cabuerniga";"Extremo"
"3316";"39014 - CABUERNIGA";2020-06-12;700;39014;"Cabuerniga";"Extremo"
"3317";"39014 - CABUERNIGA";2020-06-13;700;39014;"Cabuerniga";"Extremo"
"3318";"39014 - CABUERNIGA";2020-06-14;700;39014;"Cabuerniga";"Extremo"
"3319";"39014 - CABUERNIGA";2020-06-15;700;39014;"Cabuerniga";"Extremo"
"3320";"39014 - CABUERNIGA";2020-06-16;600;39014;"Cabuerniga";"Extremo"
"3321";"39014 - CABUERNIGA";2020-06-17;600;39014;"Cabuerniga";"Extremo"
"3322";"39014 - CABUERNIGA";2020-06-18;600;39014;"Cabuerniga";"Extremo"
"3323";"39014 - CABUERNIGA";2020-06-19;500;39014;"Cabuerniga";"Extremo"
"3324";"39014 - CABUERNIGA";2020-06-20;500;39014;"Cabuerniga";"Extremo"
"3325";"39014 - CABUERNIGA";2020-06-21;500;39014;"Cabuerniga";"Extremo"
"3326";"39014 - CABUERNIGA";2020-06-22;500;39014;"Cabuerniga";"Extremo"
"3327";"39014 - CABUERNIGA";2020-06-23;500;39014;"Cabuerniga";"Extremo"
"3328";"39014 - CABUERNIGA";2020-06-24;400;39014;"Cabuerniga";"Extremo"
"3329";"39014 - CABUERNIGA";2020-06-25;400;39014;"Cabuerniga";"Extremo"
"3330";"39014 - CABUERNIGA";2020-06-26;400;39014;"Cabuerniga";"Extremo"
"3331";"39014 - CABUERNIGA";2020-06-27;400;39014;"Cabuerniga";"Extremo"
"3332";"39014 - CABUERNIGA";2020-06-28;400;39014;"Cabuerniga";"Extremo"
"3333";"39014 - CABUERNIGA";2020-06-29;400;39014;"Cabuerniga";"Extremo"
"3334";"39014 - CABUERNIGA";2020-06-30;400;39014;"Cabuerniga";"Extremo"
"3335";"39014 - CABUERNIGA";2020-07-01;400;39014;"Cabuerniga";"Extremo"
"3336";"39014 - CABUERNIGA";2020-07-02;400;39014;"Cabuerniga";"Extremo"
"3337";"39014 - CABUERNIGA";2020-07-03;400;39014;"Cabuerniga";"Extremo"
"3338";"39014 - CABUERNIGA";2020-07-04;400;39014;"Cabuerniga";"Extremo"
"3339";"39014 - CABUERNIGA";2020-07-05;400;39014;"Cabuerniga";"Extremo"
"3340";"39014 - CABUERNIGA";2020-07-06;400;39014;"Cabuerniga";"Extremo"
"3341";"39014 - CABUERNIGA";2020-07-07;400;39014;"Cabuerniga";"Extremo"
"3342";"39014 - CABUERNIGA";2020-07-08;400;39014;"Cabuerniga";"Extremo"
"3343";"39014 - CABUERNIGA";2020-07-09;400;39014;"Cabuerniga";"Extremo"
"3344";"39014 - CABUERNIGA";2020-07-10;400;39014;"Cabuerniga";"Extremo"
"3345";"39014 - CABUERNIGA";2020-07-11;400;39014;"Cabuerniga";"Extremo"
"3346";"39014 - CABUERNIGA";2020-07-12;400;39014;"Cabuerniga";"Extremo"
"3347";"39014 - CABUERNIGA";2020-07-13;400;39014;"Cabuerniga";"Extremo"
"3348";"39014 - CABUERNIGA";2020-07-14;400;39014;"Cabuerniga";"Extremo"
"3349";"39014 - CABUERNIGA";2020-07-15;400;39014;"Cabuerniga";"Extremo"
"3350";"39014 - CABUERNIGA";2020-07-16;400;39014;"Cabuerniga";"Extremo"
"3351";"39014 - CABUERNIGA";2020-07-17;400;39014;"Cabuerniga";"Extremo"
"3352";"39014 - CABUERNIGA";2020-07-18;400;39014;"Cabuerniga";"Extremo"
"3353";"39014 - CABUERNIGA";2020-07-19;400;39014;"Cabuerniga";"Extremo"
"3354";"39014 - CABUERNIGA";2020-07-20;400;39014;"Cabuerniga";"Extremo"
"3355";"39014 - CABUERNIGA";2020-07-21;400;39014;"Cabuerniga";"Extremo"
"3356";"39014 - CABUERNIGA";2020-07-22;300;39014;"Cabuerniga";"Extremo"
"3357";"39014 - CABUERNIGA";2020-07-23;300;39014;"Cabuerniga";"Extremo"
"3358";"39014 - CABUERNIGA";2020-07-24;300;39014;"Cabuerniga";"Extremo"
"3359";"39014 - CABUERNIGA";2020-07-25;300;39014;"Cabuerniga";"Extremo"
"3360";"39014 - CABUERNIGA";2020-07-26;300;39014;"Cabuerniga";"Extremo"
"3361";"39014 - CABUERNIGA";2020-07-27;300;39014;"Cabuerniga";"Extremo"
"3362";"39014 - CABUERNIGA";2020-07-28;300;39014;"Cabuerniga";"Extremo"
"3363";"39014 - CABUERNIGA";2020-07-29;300;39014;"Cabuerniga";"Extremo"
"3364";"39014 - CABUERNIGA";2020-07-30;300;39014;"Cabuerniga";"Extremo"
"3365";"39014 - CABUERNIGA";2020-07-31;300;39014;"Cabuerniga";"Extremo"
"3366";"39014 - CABUERNIGA";2020-08-01;300;39014;"Cabuerniga";"Extremo"
"3367";"39014 - CABUERNIGA";2020-08-02;300;39014;"Cabuerniga";"Extremo"
"3368";"39014 - CABUERNIGA";2020-08-03;300;39014;"Cabuerniga";"Extremo"
"3369";"39014 - CABUERNIGA";2020-08-04;300;39014;"Cabuerniga";"Extremo"
"3370";"39014 - CABUERNIGA";2020-08-05;300;39014;"Cabuerniga";"Extremo"
"3371";"39014 - CABUERNIGA";2020-08-06;300;39014;"Cabuerniga";"Extremo"
"3372";"39014 - CABUERNIGA";2020-08-07;300;39014;"Cabuerniga";"Extremo"
"3373";"39014 - CABUERNIGA";2020-08-08;300;39014;"Cabuerniga";"Extremo"
"3374";"39014 - CABUERNIGA";2020-08-09;300;39014;"Cabuerniga";"Extremo"
"3375";"39014 - CABUERNIGA";2020-08-10;300;39014;"Cabuerniga";"Extremo"
"3376";"39014 - CABUERNIGA";2020-08-11;300;39014;"Cabuerniga";"Extremo"
"3377";"39014 - CABUERNIGA";2020-08-12;300;39014;"Cabuerniga";"Extremo"
"3378";"39014 - CABUERNIGA";2020-08-13;400;39014;"Cabuerniga";"Extremo"
"3379";"39014 - CABUERNIGA";2020-08-14;500;39014;"Cabuerniga";"Extremo"
"3380";"39014 - CABUERNIGA";2020-08-15;400;39014;"Cabuerniga";"Extremo"
"3381";"39014 - CABUERNIGA";2020-08-16;400;39014;"Cabuerniga";"Extremo"
"3382";"39014 - CABUERNIGA";2020-08-17;400;39014;"Cabuerniga";"Extremo"
"3383";"39014 - CABUERNIGA";2020-08-18;400;39014;"Cabuerniga";"Extremo"
"3384";"39014 - CABUERNIGA";2020-08-19;400;39014;"Cabuerniga";"Extremo"
"3385";"39014 - CABUERNIGA";2020-08-20;400;39014;"Cabuerniga";"Extremo"
"3386";"39014 - CABUERNIGA";2020-08-21;400;39014;"Cabuerniga";"Extremo"
"3387";"39014 - CABUERNIGA";2020-08-22;300;39014;"Cabuerniga";"Extremo"
"3388";"39014 - CABUERNIGA";2020-08-23;300;39014;"Cabuerniga";"Extremo"
"3389";"39014 - CABUERNIGA";2020-08-24;200;39014;"Cabuerniga";"Alto"
"3390";"39014 - CABUERNIGA";2020-08-25;200;39014;"Cabuerniga";"Alto"
"3391";"39014 - CABUERNIGA";2020-08-26;100;39014;"Cabuerniga";"Medio"
"3392";"39014 - CABUERNIGA";2020-08-27;100;39014;"Cabuerniga";"Medio"
"3393";"39014 - CABUERNIGA";2020-08-28;100;39014;"Cabuerniga";"Medio"
"3394";"39014 - CABUERNIGA";2020-08-29;100;39014;"Cabuerniga";"Medio"
"3395";"39014 - CABUERNIGA";2020-08-30;100;39014;"Cabuerniga";"Medio"
"3396";"39014 - CABUERNIGA";2020-08-31;100;39014;"Cabuerniga";"Medio"
"3397";"39014 - CABUERNIGA";2020-09-01;100;39014;"Cabuerniga";"Medio"
"3398";"39014 - CABUERNIGA";2020-09-02;1500;39014;"Cabuerniga";"Extremo"
"3399";"39014 - CABUERNIGA";2020-09-03;1500;39014;"Cabuerniga";"Extremo"
"3400";"39014 - CABUERNIGA";2020-09-04;1400;39014;"Cabuerniga";"Extremo"
"3401";"39014 - CABUERNIGA";2020-09-05;1600;39014;"Cabuerniga";"Extremo"
"3402";"39014 - CABUERNIGA";2020-09-06;1600;39014;"Cabuerniga";"Extremo"
"3403";"39014 - CABUERNIGA";2020-09-07;300;39014;"Cabuerniga";"Extremo"
"3404";"39014 - CABUERNIGA";2020-09-08;300;39014;"Cabuerniga";"Extremo"
"3405";"39014 - CABUERNIGA";2020-09-09;300;39014;"Cabuerniga";"Extremo"
"3406";"39014 - CABUERNIGA";2020-09-10;200;39014;"Cabuerniga";"Alto"
"3407";"39014 - CABUERNIGA";2020-09-11;200;39014;"Cabuerniga";"Alto"
"3408";"39014 - CABUERNIGA";2020-09-12;200;39014;"Cabuerniga";"Alto"
"3409";"39014 - CABUERNIGA";2020-09-13;200;39014;"Cabuerniga";"Alto"
"3410";"39014 - CABUERNIGA";2020-09-14;200;39014;"Cabuerniga";"Alto"
"3411";"39014 - CABUERNIGA";2020-09-15;200;39014;"Cabuerniga";"Alto"
"3412";"39014 - CABUERNIGA";2020-09-16;200;39014;"Cabuerniga";"Alto"
"3413";"39014 - CABUERNIGA";2020-09-17;200;39014;"Cabuerniga";"Alto"
"3414";"39014 - CABUERNIGA";2020-09-18;200;39014;"Cabuerniga";"Alto"
"3415";"39014 - CABUERNIGA";2020-09-19;200;39014;"Cabuerniga";"Alto"
"3416";"39014 - CABUERNIGA";2020-09-20;200;39014;"Cabuerniga";"Alto"
"3417";"39014 - CABUERNIGA";2020-09-21;200;39014;"Cabuerniga";"Alto"
"3418";"39014 - CABUERNIGA";2020-09-22;200;39014;"Cabuerniga";"Alto"
"3419";"39014 - CABUERNIGA";2020-09-23;200;39014;"Cabuerniga";"Alto"
"3420";"39014 - CABUERNIGA";2020-09-24;200;39014;"Cabuerniga";"Alto"
"3421";"39014 - CABUERNIGA";2020-09-25;200;39014;"Cabuerniga";"Alto"
"3422";"39014 - CABUERNIGA";2020-09-26;200;39014;"Cabuerniga";"Alto"
"3423";"39014 - CABUERNIGA";2020-09-27;200;39014;"Cabuerniga";"Alto"
"3424";"39014 - CABUERNIGA";2020-09-28;200;39014;"Cabuerniga";"Alto"
"3425";"39014 - CABUERNIGA";2020-09-29;200;39014;"Cabuerniga";"Alto"
"3426";"39014 - CABUERNIGA";2020-09-30;200;39014;"Cabuerniga";"Alto"
"3427";"39014 - CABUERNIGA";2020-10-01;200;39014;"Cabuerniga";"Alto"
"3428";"39014 - CABUERNIGA";2020-10-02;200;39014;"Cabuerniga";"Alto"
"3429";"39014 - CABUERNIGA";2020-10-03;200;39014;"Cabuerniga";"Alto"
"3430";"39014 - CABUERNIGA";2020-10-04;200;39014;"Cabuerniga";"Alto"
"3431";"39014 - CABUERNIGA";2020-10-05;200;39014;"Cabuerniga";"Alto"
"3432";"39014 - CABUERNIGA";2020-10-06;200;39014;"Cabuerniga";"Alto"
"3433";"39014 - CABUERNIGA";2020-10-07;0;39014;"Cabuerniga";"Nueva normalidad"
"3434";"39014 - CABUERNIGA";2020-10-08;0;39014;"Cabuerniga";"Nueva normalidad"
"3435";"39014 - CABUERNIGA";2020-10-09;0;39014;"Cabuerniga";"Nueva normalidad"
"3436";"39014 - CABUERNIGA";2020-10-10;0;39014;"Cabuerniga";"Nueva normalidad"
"3437";"39014 - CABUERNIGA";2020-10-11;0;39014;"Cabuerniga";"Nueva normalidad"
"3438";"39014 - CABUERNIGA";2020-10-12;0;39014;"Cabuerniga";"Nueva normalidad"
"3439";"39014 - CABUERNIGA";2020-10-13;0;39014;"Cabuerniga";"Nueva normalidad"
"3440";"39014 - CABUERNIGA";2020-10-14;0;39014;"Cabuerniga";"Nueva normalidad"
"3441";"39014 - CABUERNIGA";2020-10-15;0;39014;"Cabuerniga";"Nueva normalidad"
"3442";"39014 - CABUERNIGA";2020-10-16;0;39014;"Cabuerniga";"Nueva normalidad"
"3443";"39014 - CABUERNIGA";2020-10-17;0;39014;"Cabuerniga";"Nueva normalidad"
"3444";"39014 - CABUERNIGA";2020-10-18;0;39014;"Cabuerniga";"Nueva normalidad"
"3445";"39014 - CABUERNIGA";2020-10-19;0;39014;"Cabuerniga";"Nueva normalidad"
"3446";"39014 - CABUERNIGA";2020-10-20;0;39014;"Cabuerniga";"Nueva normalidad"
"3447";"39014 - CABUERNIGA";2020-10-21;0;39014;"Cabuerniga";"Nueva normalidad"
"3448";"39014 - CABUERNIGA";2020-10-22;0;39014;"Cabuerniga";"Nueva normalidad"
"3449";"39014 - CABUERNIGA";2020-10-23;0;39014;"Cabuerniga";"Nueva normalidad"
"3450";"39014 - CABUERNIGA";2020-10-24;0;39014;"Cabuerniga";"Nueva normalidad"
"3451";"39014 - CABUERNIGA";2020-10-25;0;39014;"Cabuerniga";"Nueva normalidad"
"3452";"39014 - CABUERNIGA";2020-10-26;0;39014;"Cabuerniga";"Nueva normalidad"
"3453";"39014 - CABUERNIGA";2020-10-27;0;39014;"Cabuerniga";"Nueva normalidad"
"3454";"39014 - CABUERNIGA";2020-10-28;0;39014;"Cabuerniga";"Nueva normalidad"
"3455";"39014 - CABUERNIGA";2020-10-29;0;39014;"Cabuerniga";"Nueva normalidad"
"3456";"39014 - CABUERNIGA";2020-10-30;0;39014;"Cabuerniga";"Nueva normalidad"
"3457";"39014 - CABUERNIGA";2020-10-31;100;39014;"Cabuerniga";"Medio"
"3458";"39014 - CABUERNIGA";2020-11-01;100;39014;"Cabuerniga";"Medio"
"3459";"39015 - CAMALEÑO";2020-02-29;0;39015;"Camaleño";"Nueva normalidad"
"3460";"39015 - CAMALEÑO";2020-03-01;0;39015;"Camaleño";"Nueva normalidad"
"3461";"39015 - CAMALEÑO";2020-03-02;0;39015;"Camaleño";"Nueva normalidad"
"3462";"39015 - CAMALEÑO";2020-03-03;0;39015;"Camaleño";"Nueva normalidad"
"3463";"39015 - CAMALEÑO";2020-03-04;0;39015;"Camaleño";"Nueva normalidad"
"3464";"39015 - CAMALEÑO";2020-03-05;0;39015;"Camaleño";"Nueva normalidad"
"3465";"39015 - CAMALEÑO";2020-03-06;0;39015;"Camaleño";"Nueva normalidad"
"3466";"39015 - CAMALEÑO";2020-03-07;0;39015;"Camaleño";"Nueva normalidad"
"3467";"39015 - CAMALEÑO";2020-03-08;0;39015;"Camaleño";"Nueva normalidad"
"3468";"39015 - CAMALEÑO";2020-03-09;0;39015;"Camaleño";"Nueva normalidad"
"3469";"39015 - CAMALEÑO";2020-03-10;0;39015;"Camaleño";"Nueva normalidad"
"3470";"39015 - CAMALEÑO";2020-03-11;0;39015;"Camaleño";"Nueva normalidad"
"3471";"39015 - CAMALEÑO";2020-03-12;0;39015;"Camaleño";"Nueva normalidad"
"3472";"39015 - CAMALEÑO";2020-03-13;0;39015;"Camaleño";"Nueva normalidad"
"3473";"39015 - CAMALEÑO";2020-03-14;0;39015;"Camaleño";"Nueva normalidad"
"3474";"39015 - CAMALEÑO";2020-03-15;0;39015;"Camaleño";"Nueva normalidad"
"3475";"39015 - CAMALEÑO";2020-03-16;0;39015;"Camaleño";"Nueva normalidad"
"3476";"39015 - CAMALEÑO";2020-03-17;0;39015;"Camaleño";"Nueva normalidad"
"3477";"39015 - CAMALEÑO";2020-03-18;0;39015;"Camaleño";"Nueva normalidad"
"3478";"39015 - CAMALEÑO";2020-03-19;0;39015;"Camaleño";"Nueva normalidad"
"3479";"39015 - CAMALEÑO";2020-03-20;0;39015;"Camaleño";"Nueva normalidad"
"3480";"39015 - CAMALEÑO";2020-03-21;0;39015;"Camaleño";"Nueva normalidad"
"3481";"39015 - CAMALEÑO";2020-03-22;0;39015;"Camaleño";"Nueva normalidad"
"3482";"39015 - CAMALEÑO";2020-03-23;0;39015;"Camaleño";"Nueva normalidad"
"3483";"39015 - CAMALEÑO";2020-03-24;0;39015;"Camaleño";"Nueva normalidad"
"3484";"39015 - CAMALEÑO";2020-03-25;0;39015;"Camaleño";"Nueva normalidad"
"3485";"39015 - CAMALEÑO";2020-03-26;0;39015;"Camaleño";"Nueva normalidad"
"3486";"39015 - CAMALEÑO";2020-03-27;0;39015;"Camaleño";"Nueva normalidad"
"3487";"39015 - CAMALEÑO";2020-03-28;0;39015;"Camaleño";"Nueva normalidad"
"3488";"39015 - CAMALEÑO";2020-03-29;0;39015;"Camaleño";"Nueva normalidad"
"3489";"39015 - CAMALEÑO";2020-03-30;0;39015;"Camaleño";"Nueva normalidad"
"3490";"39015 - CAMALEÑO";2020-03-31;0;39015;"Camaleño";"Nueva normalidad"
"3491";"39015 - CAMALEÑO";2020-04-01;0;39015;"Camaleño";"Nueva normalidad"
"3492";"39015 - CAMALEÑO";2020-04-02;0;39015;"Camaleño";"Nueva normalidad"
"3493";"39015 - CAMALEÑO";2020-04-03;0;39015;"Camaleño";"Nueva normalidad"
"3494";"39015 - CAMALEÑO";2020-04-04;0;39015;"Camaleño";"Nueva normalidad"
"3495";"39015 - CAMALEÑO";2020-04-05;0;39015;"Camaleño";"Nueva normalidad"
"3496";"39015 - CAMALEÑO";2020-04-06;0;39015;"Camaleño";"Nueva normalidad"
"3497";"39015 - CAMALEÑO";2020-04-07;0;39015;"Camaleño";"Nueva normalidad"
"3498";"39015 - CAMALEÑO";2020-04-08;0;39015;"Camaleño";"Nueva normalidad"
"3499";"39015 - CAMALEÑO";2020-04-09;0;39015;"Camaleño";"Nueva normalidad"
"3500";"39015 - CAMALEÑO";2020-04-10;0;39015;"Camaleño";"Nueva normalidad"
"3501";"39015 - CAMALEÑO";2020-04-11;0;39015;"Camaleño";"Nueva normalidad"
"3502";"39015 - CAMALEÑO";2020-04-12;0;39015;"Camaleño";"Nueva normalidad"
"3503";"39015 - CAMALEÑO";2020-04-13;0;39015;"Camaleño";"Nueva normalidad"
"3504";"39015 - CAMALEÑO";2020-04-14;0;39015;"Camaleño";"Nueva normalidad"
"3505";"39015 - CAMALEÑO";2020-04-15;0;39015;"Camaleño";"Nueva normalidad"
"3506";"39015 - CAMALEÑO";2020-04-16;0;39015;"Camaleño";"Nueva normalidad"
"3507";"39015 - CAMALEÑO";2020-04-17;0;39015;"Camaleño";"Nueva normalidad"
"3508";"39015 - CAMALEÑO";2020-04-18;0;39015;"Camaleño";"Nueva normalidad"
"3509";"39015 - CAMALEÑO";2020-04-19;0;39015;"Camaleño";"Nueva normalidad"
"3510";"39015 - CAMALEÑO";2020-04-20;0;39015;"Camaleño";"Nueva normalidad"
"3511";"39015 - CAMALEÑO";2020-04-21;0;39015;"Camaleño";"Nueva normalidad"
"3512";"39015 - CAMALEÑO";2020-04-22;0;39015;"Camaleño";"Nueva normalidad"
"3513";"39015 - CAMALEÑO";2020-04-23;0;39015;"Camaleño";"Nueva normalidad"
"3514";"39015 - CAMALEÑO";2020-04-24;0;39015;"Camaleño";"Nueva normalidad"
"3515";"39015 - CAMALEÑO";2020-04-25;0;39015;"Camaleño";"Nueva normalidad"
"3516";"39015 - CAMALEÑO";2020-04-26;0;39015;"Camaleño";"Nueva normalidad"
"3517";"39015 - CAMALEÑO";2020-04-27;0;39015;"Camaleño";"Nueva normalidad"
"3518";"39015 - CAMALEÑO";2020-04-28;0;39015;"Camaleño";"Nueva normalidad"
"3519";"39015 - CAMALEÑO";2020-04-29;0;39015;"Camaleño";"Nueva normalidad"
"3520";"39015 - CAMALEÑO";2020-04-30;0;39015;"Camaleño";"Nueva normalidad"
"3521";"39015 - CAMALEÑO";2020-05-01;0;39015;"Camaleño";"Nueva normalidad"
"3522";"39015 - CAMALEÑO";2020-05-02;0;39015;"Camaleño";"Nueva normalidad"
"3523";"39015 - CAMALEÑO";2020-05-03;0;39015;"Camaleño";"Nueva normalidad"
"3524";"39015 - CAMALEÑO";2020-05-04;0;39015;"Camaleño";"Nueva normalidad"
"3525";"39015 - CAMALEÑO";2020-05-05;0;39015;"Camaleño";"Nueva normalidad"
"3526";"39015 - CAMALEÑO";2020-05-06;0;39015;"Camaleño";"Nueva normalidad"
"3527";"39015 - CAMALEÑO";2020-05-07;0;39015;"Camaleño";"Nueva normalidad"
"3528";"39015 - CAMALEÑO";2020-05-08;0;39015;"Camaleño";"Nueva normalidad"
"3529";"39015 - CAMALEÑO";2020-05-09;0;39015;"Camaleño";"Nueva normalidad"
"3530";"39015 - CAMALEÑO";2020-05-10;0;39015;"Camaleño";"Nueva normalidad"
"3531";"39015 - CAMALEÑO";2020-05-11;0;39015;"Camaleño";"Nueva normalidad"
"3532";"39015 - CAMALEÑO";2020-05-12;0;39015;"Camaleño";"Nueva normalidad"
"3533";"39015 - CAMALEÑO";2020-05-13;0;39015;"Camaleño";"Nueva normalidad"
"3534";"39015 - CAMALEÑO";2020-05-14;0;39015;"Camaleño";"Nueva normalidad"
"3535";"39015 - CAMALEÑO";2020-05-15;0;39015;"Camaleño";"Nueva normalidad"
"3536";"39015 - CAMALEÑO";2020-05-16;0;39015;"Camaleño";"Nueva normalidad"
"3537";"39015 - CAMALEÑO";2020-05-17;0;39015;"Camaleño";"Nueva normalidad"
"3538";"39015 - CAMALEÑO";2020-05-18;0;39015;"Camaleño";"Nueva normalidad"
"3539";"39015 - CAMALEÑO";2020-05-19;0;39015;"Camaleño";"Nueva normalidad"
"3540";"39015 - CAMALEÑO";2020-05-20;0;39015;"Camaleño";"Nueva normalidad"
"3541";"39015 - CAMALEÑO";2020-05-21;0;39015;"Camaleño";"Nueva normalidad"
"3542";"39015 - CAMALEÑO";2020-05-22;0;39015;"Camaleño";"Nueva normalidad"
"3543";"39015 - CAMALEÑO";2020-05-23;0;39015;"Camaleño";"Nueva normalidad"
"3544";"39015 - CAMALEÑO";2020-05-24;0;39015;"Camaleño";"Nueva normalidad"
"3545";"39015 - CAMALEÑO";2020-05-25;0;39015;"Camaleño";"Nueva normalidad"
"3546";"39015 - CAMALEÑO";2020-05-26;0;39015;"Camaleño";"Nueva normalidad"
"3547";"39015 - CAMALEÑO";2020-05-27;0;39015;"Camaleño";"Nueva normalidad"
"3548";"39015 - CAMALEÑO";2020-05-28;0;39015;"Camaleño";"Nueva normalidad"
"3549";"39015 - CAMALEÑO";2020-05-29;0;39015;"Camaleño";"Nueva normalidad"
"3550";"39015 - CAMALEÑO";2020-05-30;0;39015;"Camaleño";"Nueva normalidad"
"3551";"39015 - CAMALEÑO";2020-05-31;0;39015;"Camaleño";"Nueva normalidad"
"3552";"39015 - CAMALEÑO";2020-06-01;0;39015;"Camaleño";"Nueva normalidad"
"3553";"39015 - CAMALEÑO";2020-06-02;0;39015;"Camaleño";"Nueva normalidad"
